dim,fold,best_C,best_gamma,best_class_weight,precision@0.5,recall@0.5,accuracy@0.5,f1@0.5,mcc@0.5,auroc,auprc
256,1,30,0.001,balanced,0.8444444444444444,0.6229508196721312,0.9389002036659878,0.7169811320754716,0.6935523238523124,0.9377811666031262,0.8146901637227634
256,2,3,0.001,balanced,0.7068965517241379,0.7192982456140351,0.9315352697095436,0.7130434782608696,0.674210420681786,0.9411145510835913,0.785052804777865
256,3,3,0.001,balanced,0.9,0.7258064516129032,0.9550102249488752,0.8035714285714286,0.7842411692754067,0.967741935483871,0.8621363435412984
256,4,3,0.003,,0.723404255319149,0.5666666666666667,0.919917864476386,0.6355140186915887,0.5968410450362404,0.936143637782982,0.7575114880540287
256,5,30,0.001,balanced,0.7346938775510204,0.6666666666666666,0.9356846473029046,0.6990291262135923,0.664100502765093,0.9437954309449637,0.8241970908612063
