threshold,precision,recall,specificity,accuracy,f1,mcc,balanced_accuracy
0.0,0.12093788564376799,1.0,0.0,0.12093788564376799,0.21577981651376146,0.0,0.5
0.001,0.12244897959183673,1.0,0.014038371548900327,0.13327848621966268,0.21818181818181817,0.04146063520128361,0.5070191857744502
0.002,0.12694300518134716,1.0,0.05381375760411792,0.16824352118469765,0.22528735632183908,0.08265155842673083,0.526906878802059
0.003,0.13127240143369176,0.9965986394557823,0.09265325222274216,0.20197449609214316,0.23198733174980204,0.1061499325713674,0.5446259458392623
0.004,0.13627906976744186,0.9965986394557823,0.13102480112306972,0.23570547099958863,0.2397708674304419,0.13014694701561721,0.563811720289426
0.005,0.14066250600096014,0.9965986394557823,0.16237716424894713,0.2632661456190868,0.2465292385359697,0.1480037429272785,0.5794879018523648
0.006,0.14497773379515091,0.9965986394557823,0.19138979878334114,0.2887700534759358,0.2531317494600432,0.16369370595612015,0.5939942191195617
0.007,0.15010245901639344,0.9965986394557823,0.2236780533458119,0.3171534348004936,0.26090828138913624,0.1805663463075529,0.6101383464007971
0.008,0.15429173249078462,0.9965986394557823,0.2484791764155358,0.33895516248457425,0.2672138622891017,0.19326874610142972,0.622538907935659
0.009000000000000001,0.15889370932754882,0.9965986394557823,0.27421619092185306,0.36157959687371455,0.27408793264733394,0.20632357811082963,0.6354074151888177
0.01,0.16359575656058067,0.9965986394557823,0.299017313991577,0.38338132455779517,0.2810551558752998,0.21885980816115289,0.6478079767236796
0.011,0.16877880184331798,0.9965986394557823,0.32475432849789426,0.4060057589469354,0.28866995073891627,0.23189478331532024,0.6606764839768383
0.012,0.17308832246591582,0.9931972789115646,0.3472157229761348,0.4253393665158371,0.2948006057546694,0.24084523397314017,0.6702065009438497
0.013000000000000001,0.17837507635919364,0.9931972789115646,0.37061300889096865,0.44590703414232824,0.30243397203521494,0.2529392993530405,0.6819051439012667
0.014,0.18227529855436833,0.9863945578231292,0.39120262049602245,0.4631838749485808,0.3076923076923077,0.25889873813885356,0.6887985891595758
0.015,0.1879455605962411,0.9863945578231292,0.413664014974263,0.48292883587001234,0.3157321720195972,0.27090065908466615,0.7000292863986961
0.016,0.19294743845642048,0.9863945578231292,0.4323818437061301,0.4993829699712053,0.32276015581524764,0.2810636284986394,0.7093882007646297
0.017,0.19714479945615226,0.9863945578231292,0.4473561066916238,0.5125462772521596,0.3286118980169972,0.2893171155224931,0.7168753322573765
0.018000000000000002,0.20097020097020096,0.9863945578231292,0.46045858680393076,0.5240641711229946,0.333909038572251,0.29663958642912447,0.72342657231353
0.019,0.204369274136716,0.9863945578231292,0.471689284043051,0.5339366515837104,0.3385872737886748,0.3029977791755777,0.7290419209330901
0.02,0.20881502890173412,0.9829931972789115,0.48759943846513804,0.5475113122171946,0.34445768772348034,0.3098700962568943,0.7352963178720248
0.021,0.21439169139465875,0.9829931972789115,0.5044454843238184,0.5623200329082682,0.3520097442143727,0.3197692824120381,0.7437193408013649
0.022,0.21860816944024206,0.9829931972789115,0.516612072999532,0.5730152200740436,0.35767326732673266,0.3270554847505489,0.7498026351392217
0.023,0.22420480993017844,0.9829931972789115,0.5320542817033224,0.5865898807075277,0.3651295009475679,0.33648342922303126,0.757523739491117
0.024,0.2288202692003167,0.9829931972789115,0.544220870379036,0.5972850678733032,0.37122671804752727,0.3440644639474972,0.7636070338289738
0.025,0.23362974939369444,0.9829931972789115,0.5563874590547496,0.6079802550390786,0.3775310254735467,0.3517906402973483,0.7696903281668306
0.026000000000000002,0.23746918652423993,0.9829931972789115,0.5657463734206832,0.616207322089675,0.3825281270681668,0.35783891880624624,0.7743697853497974
0.027,0.24123539232053423,0.9829931972789115,0.5746373420683201,0.6240230357877417,0.3873994638069705,0.3636742311810033,0.7788152696736158
0.028,0.24828178694158076,0.9829931972789115,0.5905474964904072,0.6380090497737556,0.39643347050754457,0.3743478696834164,0.7867703468846594
0.029,0.2521968365553603,0.9761904761904762,0.6017781937295273,0.6470588235294118,0.40083798882681565,0.3776676883140031,0.7889843349600018
0.03,0.2578616352201258,0.9761904761904762,0.6134768366869443,0.6573426573426573,0.4079601990049751,0.3859025897832156,0.7948336564387102
0.031,0.262580054894785,0.9761904761904762,0.6228357510528779,0.6655697243932538,0.4138428262436914,0.39263013212993014,0.7995131136216771
0.032,0.2667910447761194,0.9727891156462585,0.6321946654188114,0.6733854380913205,0.41874084919472915,0.39729448556671465,0.8024918905325349
0.033,0.2726406101048618,0.9727891156462585,0.642957416939635,0.6828465651995064,0.42591213700670144,0.40535556116193106,0.8078732662929468
0.034,0.2787524366471735,0.9727891156462585,0.6537201684604586,0.6923076923076923,0.43333333333333335,0.41361053767657524,0.8132546420533585
0.035,0.2827172827172827,0.9625850340136054,0.6640149742629855,0.700123406005759,0.43706563706563706,0.4151272716010339,0.8133000041382954
0.036000000000000004,0.28643724696356276,0.9625850340136054,0.6700982686008423,0.7054709995886467,0.4414976599063963,0.42000132590495176,0.8163416513072239
0.037,0.29235537190082644,0.9625850340136054,0.6794571829667758,0.7136980666392431,0.44849445324881143,0.4276413287221576,0.8210211084901906
0.038,0.29789473684210527,0.9625850340136054,0.6878802058961161,0.7211024269847799,0.454983922829582,0.4346710214602283,0.8252326199548607
0.039,0.3019271948608137,0.9591836734693877,0.6948993916705662,0.7268613739201975,0.4592833876221498,0.43845446085187,0.8270415325699769
0.04,0.3047722342733189,0.95578231292517,0.7000467945718297,0.7309749074454956,0.4621710526315789,0.440713682387626,0.8279145537484999
0.041,0.3084522502744237,0.95578231292517,0.7051941974730931,0.7354997943233237,0.46639004149377594,0.4452264630894099,0.8304882551991315
0.042,0.3129175946547884,0.95578231292517,0.7112774918109499,0.7408473879062114,0.4714765100671141,0.4506417788259114,0.83352990236806
0.043000000000000003,0.3178733031674208,0.95578231292517,0.7178287318671034,0.746606334841629,0.4770797962648557,0.45657679621627323,0.8368055223961367
0.044,0.3275058275058275,0.95578231292517,0.729995320542817,0.7573015220074044,0.4878472222222222,0.46789805255659256,0.8428888167339935
0.045,0.3313679245283019,0.95578231292517,0.7346747777257838,0.7614150555327026,0.4921190893169877,0.4723612211684565,0.8452285453254769
0.046,0.3369304556354916,0.95578231292517,0.7412260177819373,0.7671740024681201,0.49822695035460995,0.4787165166636025,0.8485041653535537
0.047,0.33980582524271846,0.9523809523809523,0.7454375292466074,0.7704648292883587,0.5008944543828264,0.4806698142245872,0.8489092408137799
0.048,0.34317343173431736,0.9489795918367347,0.7501169864295741,0.7741670094611272,0.5040650406504065,0.48314620357805055,0.8495482891331545
0.049,0.34701492537313433,0.9489795918367347,0.7543284978942443,0.7778691896338955,0.5081967213114754,0.4874159517512437,0.8516540448654895
0.05,0.35006273525721454,0.9489795918367347,0.757604117922321,0.7807486631016043,0.5114573785517873,0.49077717913728347,0.8532918548795279
0.051000000000000004,0.35279187817258884,0.9455782312925171,0.7613476836686944,0.7836281365693131,0.5138632162661737,0.4924565729122842,0.8534629574806057
0.052000000000000005,0.3577863577863578,0.9455782312925171,0.7664950865699579,0.7881530234471411,0.5191409897292251,0.49787735868236305,0.8560366589312375
0.053,0.3624511082138201,0.9455782312925171,0.7711745437529247,0.7922665569724393,0.5240339302544769,0.5028876455276516,0.8583763875227208
0.054,0.36772486772486773,0.9455782312925171,0.7763219466541881,0.7967914438502673,0.5295238095238095,0.508492757620196,0.8609500889733526
0.055,0.3736559139784946,0.9455782312925171,0.7819372952737482,0.8017276840806252,0.535645472061657,0.5147237216066977,0.8637577632831326
0.056,0.3746594005449591,0.935374149659864,0.785212915301825,0.8033730974907446,0.5350194552529183,0.5117683658312064,0.8602935324808445
0.057,0.3772290809327846,0.935374149659864,0.7875526438933084,0.8054298642533937,0.5376344086021505,0.5144304951206145,0.8614633967765861
0.058,0.3793103448275862,0.935374149659864,0.789424426766495,0.807075277663513,0.5397448478900884,0.5165766139694441,0.8623992882131795
0.059000000000000004,0.3814147018030513,0.935374149659864,0.7912962096396818,0.8087206910736322,0.541871921182266,0.5187375476076742,0.8633351796497729
0.06,0.3872340425531915,0.9285714285714286,0.7978474496958353,0.8136569313039901,0.5465465465465466,0.5219730665241886,0.863209439133632
0.061,0.38816738816738816,0.9149659863945578,0.8015910154422087,0.8153023447141095,0.5450861195542046,0.5175295675517948,0.8582785009183833
0.062,0.39296187683284456,0.9115646258503401,0.8062704726251755,0.8190045248868778,0.5491803278688525,0.5209709696226694,0.8589175492377579
0.063,0.39586410635155095,0.9115646258503401,0.8086102012166588,0.8210612916495269,0.5520082389289392,0.5238473296886553,0.8600874135334995
0.064,0.4036144578313253,0.9115646258503401,0.8146934955545156,0.8264088852324146,0.5594989561586639,0.531452695102527,0.8631290607024279
0.065,0.40825688073394495,0.9081632653061225,0.8189050070191858,0.8296997120526532,0.5632911392405063,0.5345871700778574,0.8635341361626541
0.066,0.41203703703703703,0.9081632653061225,0.8217126813289658,0.8321678321678322,0.5668789808917197,0.5382224431462275,0.8649379733175442
0.067,0.4165366614664587,0.9081632653061225,0.8249883013570426,0.835047305635541,0.5711229946524065,0.5425180136591857,0.8665757833315826
0.068,0.4171875,0.9081632653061225,0.8254562470753393,0.8354586589880707,0.5717344753747323,0.5431365387107782,0.8668097561907309
0.069,0.41915227629513346,0.9081632653061225,0.8268600842302293,0.8366927190456602,0.5735767991407089,0.5449995282237496,0.8675116747681759
0.07,0.4224683544303797,0.9081632653061225,0.8291998128217127,0.8387494858083093,0.5766738660907127,0.5481295211485468,0.8686815390639175
0.07100000000000001,0.4251592356687898,0.9081632653061225,0.8310715956948994,0.8403948992184286,0.579175704989154,0.5506563862239555,0.8696174305005109
0.07200000000000001,0.42788461538461536,0.9081632653061225,0.8329433785680861,0.842040312628548,0.5816993464052288,0.5532039365060019,0.8705533219371042
0.073,0.4274193548387097,0.9013605442176871,0.8338792700046794,0.842040312628548,0.5798687089715536,0.5499837691842567,0.8676199071111832
0.074,0.43230016313213704,0.9013605442176871,0.8371548900327562,0.8449197860962567,0.5843439911797134,0.5545086504968615,0.8692577171252216
0.075,0.4344262295081967,0.9013605442176871,0.8385587271876462,0.8461538461538461,0.5862831858407079,0.5564682301646783,0.8699596357026667
0.076,0.4351395730706076,0.9013605442176871,0.8390266729059429,0.846565199506376,0.5869324473975637,0.5571241771396178,0.8701936085618149
0.077,0.4372937293729373,0.9013605442176871,0.8404305100608329,0.8477992595639654,0.5888888888888889,0.5591003593656622,0.87089552713926
0.078,0.44019933554817275,0.9013605442176871,0.8423022929340197,0.8494446729740848,0.5915178571428571,0.5617549488483848,0.8718314185758533
0.079,0.4414715719063545,0.8979591836734694,0.8437061300889097,0.8502673796791443,0.5919282511210763,0.5615029860903216,0.8708326568811895
0.08,0.4429530201342282,0.8979591836734694,0.844642021525503,0.851090086384204,0.5932584269662922,0.562847072871163,0.8713006025994863
0.081,0.444633730834753,0.8877551020408163,0.8474496958352831,0.8523241464417936,0.5925085130533485,0.5601247329421479,0.8676023989380497
0.082,0.4469178082191781,0.8877551020408163,0.8488535329901732,0.853558206499383,0.5945330296127562,0.5621767243378207,0.8683043175154948
0.083,0.4539130434782609,0.8877551020408163,0.8530650444548432,0.8572603866721514,0.6006904487917146,0.5684153564371318,0.8704100732478297
0.084,0.45869947275922673,0.8877551020408163,0.8558727187646233,0.8597285067873304,0.6048667439165701,0.5726451464232801,0.8718139104027198
0.085,0.46099290780141844,0.8843537414965986,0.85774450163781,0.8609625668449198,0.6060606060606061,0.573225654371636,0.8710491215672043
0.08600000000000001,0.4675090252707581,0.8809523809523809,0.8619560131024802,0.8642533936651584,0.6108490566037735,0.577463013693933,0.8714541970274305
0.08700000000000001,0.4709090909090909,0.8809523809523809,0.8638277959756668,0.8658988070752777,0.6137440758293838,0.5804011880036672,0.8723900884640239
0.088,0.47176684881602915,0.8809523809523809,0.8642957416939635,0.8663101604278075,0.6144721233689205,0.5811400884982312,0.8726240613231722
0.089,0.47610294117647056,0.8809523809523809,0.8666354702854469,0.8683669271904566,0.6181384248210023,0.5848611334384385,0.8737939256189139
