threshold,precision,recall,specificity,accuracy,f1,mcc,balanced_accuracy
0.0,0.12093788564376799,1.0,0.0,0.12093788564376799,0.21577981651376146,0.0,0.5
0.001,0.12244897959183673,1.0,0.014038371548900327,0.13327848621966268,0.21818181818181817,0.04146063520128361,0.5070191857744502
0.002,0.12634293081220455,1.0,0.04866635470285447,0.16371863430686961,0.2243418542541015,0.07841332721613685,0.5243331773514273
0.003,0.13033807829181496,0.9965986394557823,0.08516612072999533,0.195392842451666,0.23052714398111723,0.10104582993066594,0.5408823800928888
0.004,0.13496084753569784,0.9965986394557823,0.12119794103883949,0.22706705059646237,0.23772819472616633,0.12427736145102232,0.5588982902473109
0.005,0.13788235294117648,0.9965986394557823,0.14272344408048665,0.24598930481283424,0.24224886316659777,0.13694800388490078,0.5696610417681345
0.006,0.14181994191674735,0.9965986394557823,0.17033224145999065,0.27025915261209377,0.2483050847457627,0.15237054491063912,0.5834654404578865
0.007,0.14577114427860696,0.9965986394557823,0.1965372016846046,0.29329494035376386,0.2543402777777778,0.16641778029154863,0.5965679205701935
0.008,0.148806500761808,0.9965986394557823,0.21572297613476837,0.31016042780748665,0.25894829871851527,0.1764518802835698,0.6061608077952754
0.009000000000000001,0.15308254963427378,0.9965986394557823,0.24145999064108564,0.3327848621966269,0.2653985507246377,0.1896896425500151,0.619029315048434
0.01,0.15685224839400427,0.9965986394557823,0.26298549368273283,0.3517071164129988,0.27104532839962997,0.20063718964725322,0.6297920665692576
0.011,0.15965008201202843,0.9931972789115646,0.28076743097800655,0.3669271904566022,0.27508243052284503,0.2069500100068641,0.6369823549447856
0.012,0.1638608305274972,0.9931972789115646,0.3027608797379504,0.3862607980255039,0.2813102119460501,0.21813735591479147,0.6479790793247575
0.013000000000000001,0.1669545192861255,0.9863945578231292,0.32288254562470753,0.40312628547922663,0.28557360905957657,0.2232770323325301,0.6546385517239184
0.014,0.1710914454277286,0.9863945578231292,0.342536265793168,0.4204031262854792,0.29160382101558574,0.233430037781327,0.6644654118081486
0.015,0.17417417417417416,0.9863945578231292,0.35657463734206835,0.4327437268613739,0.29606942317508933,0.2407185378827956,0.6714845975825988
0.016,0.17846153846153845,0.9863945578231292,0.3752924660739354,0.44919786096256686,0.30224075039082854,0.25050399179042016,0.6808435119485323
0.017,0.18079800498753118,0.9863945578231292,0.38511932615816563,0.45783628136569315,0.3055848261327713,0.2556795764019917,0.6857569419906474
0.018000000000000002,0.18354430379746836,0.9863945578231292,0.3963500233972859,0.46770876182640886,0.3094983991462113,0.2616324774049168,0.6913722906102076
0.019,0.1869340232858991,0.9829931972789115,0.4117922321010763,0.48087206910736324,0.3141304347826087,0.26752271397764177,0.6973927146899939
0.02,0.19101123595505617,0.9829931972789115,0.4272344408048666,0.4944467297408474,0.3198671831765357,0.27590529687929566,0.7051138190418891
0.021,0.19527027027027027,0.9829931972789115,0.442676649508657,0.5080213903743316,0.3258173618940248,0.2843987591663329,0.7128349233937843
0.022,0.19808087731322824,0.9829931972789115,0.4525035095928872,0.5166598107774578,0.3297204791785511,0.28986783258357424,0.7177483534358994
0.023,0.20195667365478687,0.9829931972789115,0.4656059897051942,0.5281777046482928,0.33507246376811595,0.2972450229568718,0.7242995934920529
0.024,0.20613409415121256,0.9829931972789115,0.4791764155357979,0.5401069518716578,0.3408018867924528,0.3049970366401226,0.7310848064073547
0.025,0.21094890510948905,0.9829931972789115,0.4941506785212915,0.5532702591526121,0.3473557692307692,0.3136947892472269,0.7385719379001016
0.026000000000000002,0.21518987341772153,0.9829931972789115,0.5067852129153019,0.5643767996709174,0.35308491142333537,0.3211612277231423,0.7448892050971068
0.027,0.21927162367223066,0.9829931972789115,0.5184838558727187,0.5746606334841629,0.358560794044665,0.3281872494911354,0.7507385265758151
0.028,0.22153846153846155,0.9795918367346939,0.5264389330837623,0.5812422871246401,0.3613550815558344,0.330788096625267,0.753015384909228
0.029,0.22669826224328593,0.9761904761904762,0.5418811417875526,0.5944055944055944,0.367948717948718,0.33813171817893767,0.7590358089890143
0.03,0.22978382706164932,0.9761904761904762,0.5498362189985961,0.6013986013986014,0.37200259235255995,0.3431577040402011,0.7630133475945362
0.031,0.23276561232765614,0.9761904761904762,0.557323350491343,0.6079802550390786,0.3759004584151932,0.34794584774728027,0.7667569133409096
0.032,0.23509933774834438,0.9659863945578231,0.5676181562938699,0.6157959687371453,0.3781624500665779,0.3479755704261985,0.7668022754258466
0.033,0.23966244725738398,0.9659863945578231,0.5783809078146935,0.6252570958453312,0.38404327248140635,0.35509925504546846,0.7721836511862583
0.034,0.2452504317789292,0.9659863945578231,0.5910154422087038,0.6363636363636364,0.39118457300275483,0.3636336557220477,0.7785009183832634
0.035,0.2497801231310466,0.9659863945578231,0.600842302292934,0.6450020567667627,0.3969252271139064,0.3704080230525957,0.7834143484253786
0.036000000000000004,0.25359712230215825,0.9591836734693877,0.6116050538137576,0.6536404771698889,0.4011379800853485,0.37357389659811896,0.7853943636415727
0.037,0.2561531449407475,0.95578231292517,0.6181562938699111,0.6589880707527767,0.40402588066139467,0.37606259355279004,0.7869693033975406
0.038,0.26090993500464255,0.95578231292517,0.6275152082358446,0.667215137803373,0.4099197665937272,0.3828678268777024,0.7916487605805074
0.039,0.2668566001899335,0.95578231292517,0.6387459054749649,0.6770876182640888,0.4172234595397179,0.3912096909610989,0.7972641092000674
0.04,0.2725509214354995,0.95578231292517,0.6490407112774919,0.686137392019745,0.4241509433962264,0.39903490919426254,0.8024115121013309
0.041,0.2768472906403941,0.95578231292517,0.6565278427702387,0.6927190456602221,0.4293353705118411,0.4048393707305039,0.8061550778477043
0.042,0.28412537917087965,0.95578231292517,0.6686944314459523,0.7034142328259976,0.4380358534684334,0.4144874831572746,0.8122383721855612
0.043000000000000003,0.2880658436213992,0.9523809523809523,0.6761815629386991,0.7095845331139449,0.4423380726698262,0.41837297753120084,0.8142812576598257
0.044,0.29258098223615464,0.9523809523809523,0.6832007487131493,0.7157548334018923,0.44764188649080733,0.4241725896643913,0.8177908505470508
0.045,0.29850746268656714,0.9523809523809523,0.6920917173607861,0.7235705470999588,0.45454545454545453,0.43166725749138846,0.8222363348708692
0.046,0.30204962243797195,0.9523809523809523,0.6972391202620496,0.7280954339777869,0.45864045864045866,0.43608543006261674,0.824810036321501
0.047,0.30701754385964913,0.9523809523809523,0.7042583060364997,0.7342657342657343,0.46434494195688225,0.442207866946292,0.828319629208726
0.048,0.3124300111982083,0.9489795918367347,0.7126813289658399,0.7412587412587412,0.4700926705981466,0.4475149148117469,0.8308304604012873
0.049,0.3181299885974915,0.9489795918367347,0.7201684604585868,0.7478403948992184,0.47651579846285225,0.45433149154885316,0.8345740261476609
0.05,0.3225058004640371,0.9455782312925171,0.7267197005147403,0.7531879884821061,0.4809688581314879,0.4582184762735036,0.8361489659036287
0.051000000000000004,0.32860520094562645,0.9455782312925171,0.7342068320074872,0.7597696421225832,0.48771929824561405,0.4653157247732372,0.8398925316500021
0.052000000000000005,0.3345367027677497,0.9455782312925171,0.7412260177819373,0.7659399424105306,0.49422222222222223,0.4721156494350761,0.8434021245372272
0.053,0.3415233415233415,0.9455782312925171,0.7491810949929808,0.7729329494035376,0.5018050541516246,0.4800020578192503,0.8473796631427489
0.054,0.3453416149068323,0.9455782312925171,0.7533926064576509,0.7766351295763061,0.5059144676979072,0.4842579643728584,0.849485418875084
0.055,0.3501896333754741,0.9421768707482994,0.7594759007955078,0.781571369806664,0.5105990783410138,0.4883014405824351,0.8508263857719036
0.056,0.35512820512820514,0.9421768707482994,0.7646233036967712,0.786096256684492,0.515828677839851,0.4936870511679501,0.8534000872225354
0.057,0.35974025974025975,0.9421768707482994,0.7693027608797379,0.7902097902097902,0.5206766917293233,0.4986642326729996,0.8557398158140186
0.058,0.36268068331143233,0.9387755102040817,0.7730463266261114,0.793089263677499,0.5232227488151658,0.5004914574717115,0.8559109184150966
0.059000000000000004,0.36863270777479895,0.935374149659864,0.7795975666822649,0.7984368572603867,0.5288461538461539,0.5054700427948763,0.8574858581710645
0.06,0.3775933609958506,0.9285714285714286,0.789424426766495,0.8062525709584533,0.5368731563421829,0.5121353827891977,0.8589979276689619
0.061,0.3871428571428571,0.9217687074829932,0.7992512868507253,0.8140682846565199,0.545271629778672,0.5191892366395999,0.8605099971668593
0.062,0.39446870451237265,0.9217687074829932,0.8053345811885821,0.8194158782394076,0.5524974515800204,0.5265267332173955,0.8635516443357877
0.063,0.3941176470588235,0.9115646258503401,0.8072063640617688,0.8198272315919375,0.5503080082135524,0.5221183264104345,0.8593854949560544
0.064,0.3961424332344214,0.9081632653061225,0.8095460926532522,0.8214726450020567,0.5516528925619835,0.522767651808592,0.8588546789796874
0.065,0.3996983408748115,0.9013605442176871,0.8137576041179223,0.8243521184697655,0.5538140020898642,0.5235471882163738,0.8575590741678047
0.066,0.40337423312883436,0.8945578231292517,0.8179691155825924,0.8272315919374743,0.5560253699788583,0.524403332462243,0.8562634693559221
0.067,0.40649149922720246,0.8945578231292517,0.8203088441740758,0.8292883587001234,0.5589798087141339,0.5274137018178823,0.8574333336516637
0.068,0.4083850931677019,0.8945578231292517,0.8217126813289658,0.8305224187577128,0.5607675906183369,0.5292340570163229,0.8581352522291088
0.069,0.41029641185647425,0.8945578231292517,0.8231165184838559,0.8317564788153023,0.5625668449197861,0.5310651657449003,0.8588371708065539
0.07,0.4152139461172742,0.891156462585034,0.827328029948526,0.835047305635541,0.5664864864864865,0.5343703993709659,0.8592422462667799
0.07100000000000001,0.41961414790996787,0.8877551020408163,0.8310715956948994,0.8379267791032496,0.5698689956331878,0.5371377173788784,0.8594133488678579
0.07200000000000001,0.42301458670988656,0.8877551020408163,0.8334113242863828,0.8399835458658989,0.5729967069154775,0.5403189545538861,0.8605832131635995
0.073,0.424390243902439,0.8877551020408163,0.8343472157229761,0.8408062525709584,0.5742574257425742,0.5416006604564454,0.8610511588818962
0.074,0.42857142857142855,0.8877551020408163,0.8371548900327562,0.8432743726861374,0.5780730897009967,0.5454779249205197,0.8624549960367862
0.075,0.43283582089552236,0.8877551020408163,0.8399625643425362,0.8457424928013163,0.5819397993311036,0.5494043487213919,0.8638588331916763
0.076,0.4357262103505843,0.8877551020408163,0.8418343472157229,0.8473879062114357,0.5845464725643897,0.5520498870657622,0.8647947246282697
0.077,0.4377104377104377,0.8843537414965986,0.8437061300889097,0.8486219662690251,0.5855855855855856,0.5524528525745397,0.8640299357927541
0.078,0.44142614601018676,0.8843537414965986,0.8460458586803931,0.8506787330316742,0.5889014722536806,0.5558197733062716,0.8651998000884958
0.079,0.4421768707482993,0.8843537414965986,0.8465138043986897,0.851090086384204,0.5895691609977324,0.5564975711027589,0.8654337729476442
0.08,0.4434931506849315,0.8809523809523809,0.8479176415535797,0.8519127930892637,0.5899772209567198,0.5562706466279698,0.8644350112529804
0.081,0.44714038128249567,0.8775510204081632,0.8507253158633599,0.8539695598519128,0.5924225028702641,0.5581222720842859,0.8641381681357616
0.082,0.450261780104712,0.8775510204081632,0.8525970987365465,0.8556149732620321,0.5951557093425606,0.5609016677089156,0.865074059572355
0.083,0.45422535211267606,0.8775510204081632,0.85493682732803,0.8576717400246812,0.5986078886310905,0.5644113712626648,0.8662439238680966
0.084,0.4574468085106383,0.8775510204081632,0.8568086102012167,0.8593171534348005,0.6013986013986014,0.567248047943339,0.8671798153046899
0.085,0.46153846153846156,0.8775510204081632,0.8591483387927,0.8613739201974496,0.6049237983587339,0.5708307923480386,0.8683496796004316
0.08600000000000001,0.4648648648648649,0.8775510204081632,0.8610201216658867,0.8630193336075689,0.607773851590106,0.5737270842156418,0.869285571037025
0.08700000000000001,0.4673913043478261,0.8775510204081632,0.8624239588207768,0.8642533936651584,0.6099290780141844,0.5759171780544237,0.86998748961447
0.088,0.4708029197080292,0.8775510204081632,0.8642957416939635,0.8658988070752777,0.6128266033254157,0.5788615358057613,0.8709233810510634
