dim,fold,best_C,best_gamma,best_class_weight,precision@0.5,recall@0.5,accuracy@0.5,f1@0.5,mcc@0.5,auroc,auprc
256,1,10,0.001,balanced,0.8157894736842105,0.5081967213114754,0.924643584521385,0.6262626262626263,0.607226410931093,0.8866565001906214,0.7115017415821208
256,2,10,0.001,,0.825,0.5789473684210527,0.9356846473029046,0.6804123711340206,0.6584083976015985,0.8864602683178534,0.7350383242822636
256,3,3,0.001,,0.8780487804878049,0.5806451612903226,0.9366053169734151,0.6990291262135923,0.6830333758673588,0.8864546347359674,0.761233193266189
256,4,3,0.001,,0.9333333333333333,0.4666666666666667,0.9301848049281314,0.6222222222222222,0.6315338977509477,0.9185792349726776,0.7328067086083878
256,5,3,0.001,balanced,0.875,0.6481481481481481,0.950207468879668,0.7446808510638298,0.7277006753464657,0.9157147802007615,0.797580346115281
