y_true,y_prob
1,0.9151484524797434
1,0.06506943479592368
1,0.9075040906042671
1,0.9065609315261886
1,0.9039291090750985
1,0.8856180312684061
1,0.9080118504896285
1,0.09202513209905672
1,0.9068930096684716
1,0.9294139919058583
1,0.9202210013719284
1,0.7591391391440916
1,0.9077708356813361
1,0.5
1,0.9073374705158476
1,0.9519565735833311
1,0.11844880976660238
1,0.3301947618613718
1,0.9139272279009355
1,0.80312562873255
1,0.9395479748905041
1,0.06966076701306956
1,0.9460018726968582
1,0.9126630894552747
1,0.48054558413454806
1,0.915513892504109
1,0.9239103214633827
1,0.9291410326498453
1,0.9066503902062434
1,0.6571214014529677
1,0.9330728061419449
1,0.5193907436870185
1,0.7977818103489532
1,0.9076327986943747
1,0.9118004714578591
1,0.9456641127434045
1,0.697269926744896
1,0.9348360470764016
1,0.9139152675058884
1,0.47670607986613384
1,0.9066360365647748
1,0.24886989902960496
1,0.9299077908543111
1,0.9627730332577653
1,0.25722770482882856
1,0.9152454841663544
1,0.9165088507686372
1,0.907655890259838
1,0.9183580229620589
1,0.9066695232064522
1,0.06535244397587948
1,0.9104867375756066
1,0.9065657830473091
1,0.913868975378544
1,0.9202706989348872
1,0.9065366865766696
1,0.9456690040005701
1,0.07455644732706916
1,0.9065806031421138
1,0.16765426418548574
1,0.6022295288012153
1,0.07810777467116531
1,0.867933369079251
1,0.9179006002080476
1,0.9085264325992346
1,0.9035785720494592
1,0.9066384717416858
1,0.06034676340804101
1,0.9339128756591979
1,0.9373190473069173
1,0.4124731897569977
1,0.7977818103489532
1,0.939542051112393
1,0.9087578445459165
1,0.9414813660849597
1,0.2736888144398508
1,0.9181211028583929
1,0.9090727263819125
1,0.9073338832614748
1,0.1561515001340659
1,0.04599412522531881
1,0.9104227302277506
1,0.06584067859893852
1,0.4051708261400988
1,0.087677278875439
1,0.9144407285702354
1,0.6794108259184801
1,0.65447730151569
1,0.4521106417610672
1,0.023943972266644235
1,0.940107169283778
1,0.9097501311113491
1,0.925095238672972
1,0.07284237440837066
1,0.5193907436870185
1,0.9281472590945595
1,0.9065501145980108
1,0.9065170013146421
1,0.9070250630778195
1,0.906659178511925
1,0.9093810344402149
1,0.8655440164010768
1,0.8073362514659912
1,0.8846485545361837
1,0.09327873622894521
1,0.9969386574275674
1,0.9189913536686831
1,0.9065712053133546
1,0.9077693400993889
1,0.9066581104351653
1,0.9969265660020388
1,0.9554094708552092
1,0.023943972266644235
1,0.9287177586944849
1,0.795904566452399
1,0.9057142845632071
1,0.9425449954866276
1,0.9070250556399989
1,0.31546332329093935
1,0.9091157399055385
1,0.8558824727994665
1,0.9076156085420848
1,0.8985789343226456
1,0.8925079314694437
1,0.9922400654340595
1,0.9118220882143726
1,0.9087656271718798
1,0.9124065081485487
1,0.06966076701306956
1,0.9324061167664436
1,0.7518655699668187
1,0.8277066540457568
1,0.06491727181566685
1,0.9168210755646339
1,0.9090582270412801
1,0.9159555383487602
1,0.9077756312471771
1,0.9541588505473309
1,0.7225764961176346
1,0.9107843042306205
1,0.9072822132902763
1,0.9884729858333947
1,0.9065744156932114
1,0.14980344299168014
1,0.9081957039184971
1,0.9789196947825779
1,0.9104636144931727
1,0.9174632885848245
1,0.9324131805361036
1,0.9065190859198355
1,0.06443868544603376
1,0.9066857441029674
1,0.9275338810700072
1,0.9122476168610004
1,0.7034720497989555
1,0.9065181476022545
1,0.9537988395553145
1,0.9065604900284978
1,0.9066200317174412
1,0.9386017609253875
1,0.9385397839397635
1,0.1530887019342804
1,0.9972168510015401
1,0.9093810361026499
1,0.9567333665020104
1,0.8470085088907071
0,0.019275497165974195
0,0.008556482968673194
0,0.4400427104661311
0,0.5
0,0.06534819285033507
0,0.05969177184566285
0,0.026122410304738938
0,0.06122029688485557
0,0.009396458276671571
0,0.005174971601625461
0,9.374204557914325e-05
0,0.06398656622853297
0,0.005812421003277872
0,0.047890380269061124
0,0.003920619661299491
0,0.9084975210518328
0,0.0038395700240238793
0,0.05644008943212418
0,0.779726288112515
0,0.06013724582763933
0,0.05165947573194772
0,0.00012343978965778725
0,0.5
0,0.004522779595546859
0,0.0029980498192545353
0,0.05304810345701923
0,0.02481577971397812
0,0.06800078745692878
0,0.0652539589475119
0,0.06105429255715283
0,0.051424378938100465
0,0.06477214104675105
0,0.0008237750849436583
0,0.004224402286605288
0,0.06008945035032179
0,0.06532606154930075
0,0.06349506596266323
0,0.02612241508888315
0,0.03685940660905437
0,0.06527045520219628
0,0.06377647332740692
0,0.06292656185766864
0,0.06531026059389367
0,0.03482485475782614
0,0.03574695468644388
0,0.047195132973824466
0,0.0024352130036124557
0,0.012351792549885703
0,0.9418044161324819
0,0.027688660396893456
0,0.06249968999712659
0,0.008492433393001812
0,0.0006739481501852804
0,0.003819602223443033
0,0.06526173017036875
0,0.0653156043393587
0,0.0006159745672818898
0,0.0644971159057219
0,0.059509534275215985
0,0.060693568788095426
0,0.039516863539439825
0,0.06534617619731875
0,0.001766385885270086
0,0.017090852664219003
0,0.001095297900214395
0,0.025189066214476103
0,0.0026220948020000473
0,0.07061261413053906
0,0.0005203245981682317
0,0.019692811805690064
0,0.03043123959053768
0,0.0628250587350379
0,0.06337236634198676
0,0.003168348057686411
0,0.01377437147727547
0,0.057321091338277355
0,0.004450063526335271
0,0.06526787710878519
0,0.02690414298261086
0,0.05732109742231417
0,0.07974945616762277
0,0.016015186495128064
0,0.06181368117766942
0,0.0017100198128544722
0,0.007072720759634163
0,0.00330025122809019
0,0.667905425916705
0,0.024034450102704653
0,0.059989648670290496
0,0.03418736961737411
0,0.06523426256807295
0,0.054572362217963834
0,0.0565932939071171
0,0.06531440561314689
0,0.003204893368098942
0,0.058306186069677836
0,0.064542846331242
0,0.03961705955325961
0,0.03177603011587518
0,0.0061305027276500265
0,0.011919945729401245
0,0.0025020685974832435
0,0.02292571853896688
0,0.0027998633324481143
0,0.05946041987961345
0,0.06489446439289775
0,0.0005146078007303817
0,0.05382668895643764
0,6.363421666205456e-05
0,0.06497123973772587
0,0.06529020221336226
0,0.00018091792665778696
0,0.0004711673085971984
0,0.06524295626547241
0,0.06464493020731428
0,0.0013996746034439238
0,0.04688470779999468
0,0.2787288825122217
0,0.0039045733922347305
0,0.2907917238946771
0,0.06529799744807045
0,0.05350759132605927
0,0.058092116950360866
0,0.06520120702838757
0,1.2491436562000774e-05
0,0.00260833366164771
0,0.004662824642382619
0,0.06198067585535713
0,0.06020331985174671
0,1.862414039013447e-07
0,0.0012486212654888985
0,0.0652728977810644
0,0.009209079782971787
0,0.015541385977773848
0,0.0009284879430692615
0,0.02877491105966123
0,0.0006174992713968172
0,0.06518693467344175
0,0.06503650144081712
0,0.00849132636268872
0,0.03681804800065157
0,0.06472678394716087
0,0.06620572227378681
0,0.036417505570204275
0,0.06529800656600009
0,0.037795483795852805
0,0.0023300733174976456
0,0.10131303012311033
0,0.0652849364859791
0,0.984568726834039
0,0.056039360914360424
0,0.056375961808957334
0,0.01686478875976147
0,0.0019763138070171345
0,0.00556106902236121
0,0.06529778856647275
0,0.01759558653485356
0,0.002032782432463374
0,0.015088636235713496
0,0.23861523858870173
0,0.06118028101681988
0,0.0481907576369247
0,5.3606680437455913e-05
0,0.0189050175812736
0,0.026182483820388847
0,0.00022635188915915919
0,0.06522590100030505
0,0.014899738582387967
0,0.08071312313924155
0,0.0008815335715569674
0,0.019574946110179275
0,0.6236685005396722
0,0.9116937950252302
0,0.06522624653565753
0,0.003006916275647203
0,0.0013734478018987727
0,0.06547865783039362
0,0.0038005347176623514
0,0.0025656007481474345
0,0.06491303811273703
0,0.001617778573508432
0,0.003331755347296504
0,0.01963882495054831
0,0.0010952974442218148
0,0.06459695711386675
0,0.00017929485946842352
0,0.014498793926255499
0,0.03487960667429815
0,0.0016803613210205307
0,0.004462580544723791
0,0.004190001071659687
0,0.518005804330639
0,0.06050547689427961
0,0.03590929132221125
0,0.0014899879738326013
0,0.05206986293087855
0,0.06162366395019086
0,0.0650706523802364
0,0.04569776295177285
0,0.01441191618275078
0,0.06529295670731738
0,0.00048077094980082495
0,6.178638700456905e-05
0,0.0024226431001260827
0,9.384031740661581e-05
0,0.0655847042632173
0,0.057987894687584175
0,0.0006912760829649437
0,0.057833093390565894
0,0.06318283675951551
0,0.06524617470367479
0,0.06400715994836355
0,0.004199351135262792
0,0.06420796149784767
0,9.387833262543235e-05
0,0.0003958169348135664
0,0.023168204639128387
0,0.0007870243244505187
0,0.006151110988551165
0,0.5
0,0.001256256773180422
0,0.026251929074588204
0,0.004169812833760748
0,0.00032344137232113664
0,0.0652640539020056
0,0.0009593744562747759
0,0.06527562054756801
0,0.06500382221842223
0,0.13264131971391888
0,0.0006216955278635315
0,0.0036782222903565635
0,0.06541446307642289
0,0.06532307143727292
0,0.0012382023540678775
0,0.01812606513525891
0,0.052649280781726836
0,0.15615173990671283
0,0.0002944879761644799
0,0.06521179653952901
0,0.031521903375904936
0,0.027931219106225872
0,0.1439221011489478
0,0.0480860462475415
0,0.05893152895825863
0,0.06525250188928255
0,0.0546899169892767
0,0.014702962810418854
0,0.06522006536480544
0,0.06525216818727504
0,0.006399822963029331
0,0.06528460489352667
0,0.0627841508757087
0,0.0005776514473974878
0,0.025393901679589232
0,0.001313406790866988
0,0.0004541435902787392
0,0.06528386200069676
0,0.9019744438478899
0,0.020636792259828805
0,0.06530678141926985
0,0.002978703047069883
0,0.26965984292495104
0,0.006210870486083929
0,0.004760955749470398
0,0.0001846516147892425
0,4.237610413048326e-05
0,0.056995692902026954
0,0.03245064474191444
0,0.0634381625864497
0,0.002790389331618877
0,0.03241271513211766
0,0.06271947472590146
0,0.9418047272838549
0,0.004181245170777059
0,0.06528680072311038
0,0.06532900923318373
0,0.0005221764933115391
0,0.134831169771897
0,0.0609565892695219
0,0.06489118208759345
0,0.06533394153753358
0,0.3442724192303434
0,0.04671697300105213
0,0.057783673238266484
0,0.05383526597347369
0,0.9065754619057691
0,0.0008679196570317755
0,0.038301440181052256
0,0.020940527479989573
0,1.3088304434862064e-05
0,0.0020697909595844286
0,0.012123337995292582
0,0.04250099177107263
0,0.06519703217890933
0,0.0031342681658958382
0,0.0652866747448015
0,0.06525342925393636
0,0.0004006497557382465
0,0.06531006655528779
0,0.001644699877026178
0,0.06526057547699286
0,9.353226898908186e-05
0,0.05384737698051215
0,0.018436429650366574
0,0.061338108190093166
0,0.06532094761702492
0,0.0013800274771937635
0,0.06524430748694736
0,0.06526056072715014
0,0.00704636992000751
0,0.059574691033900465
0,0.02206508868630897
0,0.004351650624363756
0,0.0653054175116334
0,0.06405059977391823
0,0.11316064772392966
0,0.026694833805547106
0,0.06531934776513564
0,0.0004666912932771482
0,0.00012051522237198535
0,0.05380926291840471
0,0.02747636135497396
0,0.0179415757882995
0,0.013430586753016118
0,0.006315968980151113
0,0.004961970629197655
0,0.0008510152817480278
0,0.06482415287269278
0,0.011620560938585307
0,0.010782952229140306
0,0.024949917862027767
0,0.2717740620733293
0,0.0599857295916779
0,0.0014267127572918632
0,0.06530382843904706
0,0.04871662958278777
0,0.06264659989283104
0,0.019234943132180254
0,0.06532901591421054
0,0.06523556092651207
0,0.06004045746612234
0,0.06752137881828703
0,0.06500133032024863
0,0.004492434854252205
0,0.02523949923720196
0,0.0632870364618398
0,0.06011875260017613
0,0.0647831101121653
0,0.0009098009074839481
0,0.01953865313247384
0,5.780134734447536e-05
0,0.001681210175892271
0,0.06365640842282629
0,0.0022229690559581023
0,6.4738358165354435e-06
0,0.06452610798015265
0,0.06131038756206359
0,0.05987113737273748
0,0.06532080771378311
0,0.04510285958898597
0,0.010235574269469212
0,0.039439456202734875
0,0.06464970146445616
0,0.0531320513269309
0,8.151917031108116e-05
0,0.9275848365447215
0,0.012332830530073571
0,0.0653213534770701
0,0.06530618541880097
0,0.06524285738587723
0,0.0508631768492227
0,0.08772918307561685
0,0.06521480759207358
0,0.06524235012246463
0,0.0037255782055032943
0,0.054570620283752286
0,0.06528773162873518
0,0.02505623534976285
0,0.028859906416004937
0,0.06369146241567705
0,0.06166639321932977
0,0.06526685717950796
0,0.06424548337756061
0,0.06199170481975655
0,5.094188783993604e-05
0,0.00021703251721157533
0,0.002500711331130719
0,0.0017396395749462693
0,0.07532474212954476
0,0.9353539703520266
0,0.0652741682658799
0,0.0650216247631578
0,0.06137994175080602
0,0.06535737009381941
0,0.02408185712005537
0,0.015178882698563276
0,0.06523177071036823
0,0.0025794807237780886
0,0.00032347401176882314
0,0.2361136251484747
0,0.00032393644988806586
0,0.06463093845831969
0,0.06530038397907464
0,0.06526056501038865
0,0.06528427296933519
0,0.06172088946282592
0,0.06011637289011514
0,0.00129558815528617
0,0.06259267001501873
0,0.020159908024701894
0,0.2978891276861328
0,0.05807008435775267
0,0.0315219115922287
0,0.0018194819039297973
0,0.06033768581363466
0,0.0005394041739393794
0,0.056195828578906995
0,0.06181052707785357
0,0.0007511600539704726
0,0.06268393601067017
0,0.010305899558514126
0,0.5336842641348539
1,0.9287367257480329
1,0.06506943479592368
1,0.9336395358258266
1,0.8856180312684061
1,0.09202518193281534
1,0.9065639032950116
1,0.9313637102774914
1,0.9075135249946744
1,0.9202210013719284
1,0.9066322018715621
1,0.9408120848649706
1,0.9229937427576419
1,0.5724758028550443
1,0.9071835195029923
1,0.906605162897228
1,0.926697545689952
1,0.9159670879904067
1,0.7606634685551104
1,0.48054485731126345
1,0.9239103256605364
1,0.9065739508836271
1,0.9007449902599884
1,0.9330728061419449
1,0.9456641127434045
1,0.9601585262045721
1,0.9198766710507242
1,0.9280861930945447
1,0.9065633521261042
1,0.9065169811918035
1,0.9083615451933268
1,0.9066958075710322
1,0.9252107761533593
1,0.9066412014329897
1,0.7034720497989555
1,0.0679102167550066
1,0.9294285926852034
1,0.9079794389029263
1,0.9264943923958031
1,0.9065806031421138
1,0.9899451885221612
1,0.9064042253652002
1,0.9188805945193929
1,0.9608275869097154
1,0.9426691041899706
1,0.9081654376844133
1,0.9234328872907833
1,0.8994711054194521
1,0.9066061455201279
1,0.07810777467116531
1,0.9931862633425436
1,0.9247091543320626
1,0.8276649609081203
1,0.9425903952032232
1,0.9171131808457585
1,0.9093677467007756
1,0.9616711934352385
1,0.13508740300045288
1,0.9348175597815499
1,0.9066516868411979
1,0.9260216733217176
1,0.9373190473069173
1,0.9066737525733283
