C,gamma,w_pos,AUROC_mean,AUROC_std,AUPRC_mean,AUPRC_std,F1_mean,F1_std,Precision_mean,Precision_std,Recall_mean,Recall_std,MCC_mean,MCC_std,ACC_mean,ACC_std
0.05207948328595465,0.19952623149688797,1.5,0.5034857726484478,0.0034105907015791956,0.25680846646081895,0.0027563050457846006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.05207948328595465,0.19952623149688797,2.0,0.5034915436549114,0.003412472822584116,0.2568095520956982,0.0027586415521693554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.05207948328595465,0.19952623149688797,2.5,0.5034857726484478,0.0034105907015791956,0.25680846646081895,0.0027563050457846006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.05207948328595465,0.19952623149688797,3.0,0.5052301158072791,0.003026939242145947,0.2585037877194785,0.0023267853577865435,0.010406586877175114,0.005817575027694738,0.6,0.4183300132670378,0.0052545579635362915,0.002937446210912448,0.0413417723359351,0.029609256702841227,0.750655744754042,0.0008979235280255353
0.05207948328595465,0.19952623149688797,4.0,0.5034857726484478,0.0034105907015791956,0.25680846646081895,0.0027563050457846006,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.11885022274370183,0.0001,1.0,0.8790783171283649,0.013043049625342973,0.7800994015602937,0.01920604548980512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0001,1.5,0.884387234267451,0.01229605039204059,0.7841286544493308,0.019039983662861765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0001,2.0,0.8820093068197089,0.012042357682568682,0.7807068837163085,0.018855589102979388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0001,2.5,0.8755330531171828,0.012509918329994136,0.7733414090419254,0.01703780740777144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0001,3.0,0.8246457641399297,0.012403052920388694,0.732895793172671,0.017895979513682745,0.4061272131959265,0.004864626587383148,0.25648313757830005,0.003048261457435602,0.9750515995872032,0.015647899174533048,0.06635961045370639,0.03499712580587192,0.28711300309597526,0.0082101851509386
0.11885022274370183,0.0001,4.0,0.8536053990005186,0.012818159820920104,0.7450093317687172,0.01880568765556672,0.4005261821970499,0.0005259813277075934,0.25041132325077914,0.0004111932192838774,1.0,0.0,0.017932162225069576,0.0168400029309934,0.251640436876505,0.001639381270081122
0.11885022274370183,0.00018836490894898002,1.0,0.875282376426059,0.013025710958335051,0.7771656013822478,0.019118083234524352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.00018836490894898002,1.5,0.8771559796891537,0.013073776504425608,0.7790795237851024,0.017233772952966537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.00018836490894898002,2.0,0.8732541305777225,0.013708873836454402,0.7739283760091975,0.019619907479500303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.00018836490894898002,2.5,0.8613084758218964,0.012803211908475285,0.7624957538416934,0.017257692581615445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.00018836490894898002,3.0,0.816583498744692,0.01076880462396295,0.7226522569912247,0.01909580727755917,0.4702263922883395,0.004152184465929039,0.3238076676653783,0.006154313550979873,0.8593911248710011,0.02490565539779207,0.23931551055172262,0.007620910125044054,0.5157636738906088,0.018623121664103084
0.11885022274370183,0.00018836490894898002,4.0,0.8375184736797534,0.0124366835930678,0.73098040280407,0.01821285335083346,0.40900070743987965,0.006403661541820801,0.25934201799310697,0.0040510739496123094,0.9671740626074993,0.01909268496536733,0.08085198542896777,0.03624589463907149,0.3012405400756794,0.009974189978310581
0.11885022274370183,0.0003548133892335753,1.0,0.8699431050478095,0.01396814440091687,0.7730388978889426,0.016908206103161343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0003548133892335753,1.5,0.8691764774762664,0.013963088846274173,0.7730131438322796,0.016234136791696746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0003548133892335753,2.0,0.8635535995519398,0.015303845840531162,0.7665813863882679,0.019005764428507564,0.020662782294660852,0.014629033633429175,0.7333333333333333,0.4346134936801766,0.010500515995872033,0.007461673201860635,0.07182625261854574,0.045874747949577556,0.752296181630547,0.0018639960305291271
0.11885022274370183,0.0003548133892335753,2.5,0.8402284970460059,0.01594641917148631,0.7456619147953739,0.018336430901013206,0.55396820287694,0.037348348482390666,0.907661541889483,0.023123561422437624,0.3995012039903681,0.03850761924369334,0.5336987438469761,0.032361881590838526,0.8396951324389403,0.009529968224342482
0.11885022274370183,0.0003548133892335753,3.0,0.8230804209781205,0.009869269353618548,0.7271429026839366,0.01950247884855766,0.657571012212653,0.02541396084365354,0.613542264533748,0.04260173194515839,0.7109305125558995,0.029095084211306542,0.5350464219998696,0.03732971029076964,0.8143833849329205,0.02152851570115263
0.11885022274370183,0.0003548133892335753,4.0,0.8369281204763089,0.011157353234131261,0.7294633477530654,0.017728379503668876,0.4642706609310996,0.005439771668471418,0.3116362336934099,0.0062572493966988755,0.9106639146886826,0.016350632623598847,0.23419946149530801,0.009929553388794584,0.47436145510835914,0.019564406391954337
0.11885022274370183,0.0006683439175686149,1.0,0.8624452046523292,0.013531869104058212,0.7690655912398986,0.015525431612349367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.0006683439175686149,1.5,0.8576757025678343,0.015898930804411064,0.7639842616322114,0.016279300565891018,0.1173437958772208,0.046064772528081464,0.9396153846153847,0.0576858970797325,0.06308049535603714,0.026165970819515164,0.20461830707897383,0.04851959326244766,0.7647854317165462,0.00668635404470197
0.11885022274370183,0.0006683439175686149,2.0,0.846188621873894,0.016666044853349042,0.7528593432118909,0.018123015553299326,0.511672468841737,0.06251139972882735,0.9115118943828622,0.025867689142000164,0.35751633986928105,0.05950655730243166,0.5030145382382739,0.053088575702941315,0.8308393532851739,0.014948403839014447
0.11885022274370183,0.0006683439175686149,2.5,0.8335227755140464,0.011819364349502757,0.7379122494841459,0.017345048178490377,0.6280593404455782,0.034296356597765205,0.885885336271347,0.01491384663478735,0.4876074991400069,0.04075142985011886,0.586232534566522,0.027991453488330036,0.8561296009631925,0.008609478543316272
0.11885022274370183,0.0006683439175686149,3.0,0.832753304780694,0.00939376280013991,0.7326172715760337,0.01880605055812883,0.6732226042606442,0.02587056556753001,0.7540109033293898,0.020549448782424547,0.6084709322325421,0.032708744799208475,0.5851449143612935,0.030168968882827513,0.8525176298589612,0.0097930377222906
0.11885022274370183,0.0006683439175686149,4.0,0.8388975470010251,0.009799896480434342,0.7296707267349646,0.0171443328372998,0.5964030616357892,0.01378347798284709,0.4733734828569777,0.019064103672727383,0.8068627450980392,0.013833116984459612,0.4440992601802297,0.01997938870680376,0.7266619367045063,0.017002366237172016
0.11885022274370183,0.0012589254117941662,1.0,0.8442537182154096,0.014505051030769508,0.7561034152790168,0.01442939197566453,0.0025974025974025974,0.005807968772726726,0.2,0.44721359549995804,0.0013071895424836603,0.0029229646764703135,0.009327470168081433,0.03544052748632447,0.7499978500171999,0.0011592076441329384
0.11885022274370183,0.0012589254117941662,1.5,0.8339047993039745,0.016569454050787028,0.746079568729761,0.018019834688141737,0.4382683776588932,0.05618738755073221,0.9050129210843497,0.022472020468154098,0.29050567595459237,0.046713837563814226,0.4459901654822548,0.0444973010382625,0.8150692294461643,0.01131308303605803
0.11885022274370183,0.0012589254117941662,2.0,0.8272629158176688,0.01432496888426461,0.736257992150173,0.017906863138783514,0.5659743814649708,0.04819591062915101,0.907339715602444,0.02076858268673191,0.41268489852081186,0.0510145533968387,0.5432641380072898,0.04130223651816205,0.8426599587203303,0.012268163856445946
0.11885022274370183,0.0012589254117941662,2.5,0.8277410540204269,0.01114739715091194,0.7320749952886982,0.01909015558344025,0.6138964788595374,0.02990092119197615,0.8909533931066763,0.020283373053245977,0.4691950464396285,0.03516096358786418,0.5760113737212215,0.02474692675009631,0.852842277261782,0.007481628915639148
0.11885022274370183,0.0012589254117941662,3.0,0.8284554368989886,0.00942667046915072,0.7275077263859837,0.019819444591736044,0.6627566712369863,0.03805779326272915,0.8197242207096428,0.018316950797501397,0.5572583419332646,0.047376895317580596,0.5952757085514818,0.03823107490290482,0.8587611799105608,0.01181391241295166
0.11885022274370183,0.0012589254117941662,4.0,0.827847356999839,0.008647678586700352,0.7221267352495199,0.01746603586224906,0.6482069557422475,0.015222506096731422,0.5929050499720109,0.025745841510718803,0.7161850705194359,0.023990313109694853,0.5204177607283946,0.022037531320390023,0.8055039559683523,0.01313213515855787
0.11885022274370183,0.0023713737056616554,1.0,0.8114473405878847,0.011667330988366323,0.7277396255753474,0.015051494339167953,0.08042872692090623,0.013807746964671429,0.9464285714285715,0.07362688617174395,0.04205366357069144,0.0075246326538131484,0.16962495736236768,0.018957525636212957,0.7598576711386309,0.0020254675193492415
0.11885022274370183,0.0023713737056616554,1.5,0.8007366060237899,0.010920874866777374,0.7139190486553566,0.017400055714425468,0.4288288457328705,0.05707967003695111,0.9024733147158777,0.02417058844844169,0.2826109391124871,0.04770881690479194,0.4383086382075575,0.0456688395302578,0.8130955452356382,0.011653054537541969
0.11885022274370183,0.0023713737056616554,2.0,0.7983440349768797,0.009620948158684445,0.7070614377111057,0.019428447358221898,0.5170930737025973,0.06309990466058894,0.9046862515449237,0.030046740186583078,0.36410388716890263,0.06049708998455563,0.5048389665377016,0.052729146480406296,0.8314993980048161,0.014649724304547846
0.11885022274370183,0.0023713737056616554,2.5,0.7967730710682694,0.00813796251152325,0.7007969274047581,0.021166405079538892,0.5764195289558343,0.04529415512853231,0.8974406951583493,0.024262007096223837,0.4258341933264534,0.048047602812191115,0.5481290533755708,0.039930487260131216,0.8443046955624356,0.01172204703625898
0.11885022274370183,0.0023713737056616554,3.0,0.7953817133108159,0.0072685356647346835,0.6959375421361937,0.021872219827102767,0.6084662901553455,0.03362728550558339,0.8294654857265739,0.01864831664050104,0.4810199518403853,0.03691131146402386,0.5510034075807753,0.033085270600594456,0.8456161850705193,0.009876809563474035
0.11885022274370183,0.0023713737056616554,4.0,0.7904028102111841,0.006179132433796894,0.6861123510436408,0.02362176965293787,0.6333808343130285,0.023771725968197394,0.6356110931125656,0.031083083147824084,0.6320949432404541,0.029234849163674706,0.5118881148745752,0.03234281691962979,0.8170235638114894,0.013766756814574364
0.11885022274370183,0.0044668359215096305,1.0,0.7701446923755995,0.009757467036377292,0.6746200022875005,0.023088173671375046,0.005211781682369918,0.007136589080213232,0.4,0.5477225575051662,0.002622979016167871,0.003591694112102096,0.02338782489187179,0.043779333197366044,0.7503267973856209,0.0013735218586293394
0.11885022274370183,0.0044668359215096305,1.5,0.7591865234749031,0.011887383394837274,0.6566969607678166,0.028975717994004828,0.27347380260982856,0.029100053051159494,0.9397783251231526,0.029076531737726414,0.1603543171654627,0.019836370965199454,0.33560127265727174,0.022267623869231444,0.7874591503267975,0.004634257877706864
0.11885022274370183,0.0044668359215096305,2.0,0.7509949272830998,0.011245776422075362,0.6428656150913981,0.030737110967794246,0.39047758507678576,0.05259109820221905,0.8918853341780171,0.028961341423013934,0.2510663914688683,0.04165002704792554,0.4070423251083189,0.04234221820063053,0.8052094083247333,0.010139899902109464
0.11885022274370183,0.0044668359215096305,2.5,0.7485778718001421,0.010691391420045658,0.6362189197716442,0.03128342759236491,0.4625402964741084,0.05706690830760202,0.8927540956216387,0.021887111029253965,0.31414688682490544,0.05362117792369387,0.4598287991421032,0.041997648538977625,0.8190079979360165,0.011333166873872348
0.11885022274370183,0.0044668359215096305,3.0,0.7464425899172558,0.010732619034110574,0.6313361234445449,0.03195319671558023,0.5068388544470068,0.058154196535115825,0.8670356402032342,0.02497522694838364,0.36015651874785004,0.05749486882348181,0.4842339671424849,0.046781565289613664,0.8262405400756794,0.012805138545983575
0.11885022274370183,0.0044668359215096305,4.0,0.7662122726954659,0.013402299246666728,0.6523702436068296,0.033985587039466865,0.482477125331023,0.03760422428992409,0.3549697372631013,0.062024001713779024,0.792578259373925,0.10425503319414962,0.2552971239662292,0.07463989955927959,0.5641941864465083,0.12415605452038261
0.11885022274370183,0.008413951416451947,1.0,0.7613436158128211,0.0125013292906835,0.631475887614507,0.03236500511825037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.008413951416451947,1.5,0.7614372489689845,0.012463667580989015,0.6300471798082251,0.031753641423983334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.008413951416451947,2.0,0.7602334630354031,0.012293478966146474,0.628362093802535,0.03159073493484241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.008413951416451947,2.5,0.7578267887201129,0.012613086528591598,0.6254591125184321,0.032708033639463195,0.01290408937467761,0.015702303049256603,0.55,0.51234753829798,0.006570347437220503,0.008057554995702152,0.04218146432126937,0.05083088195258581,0.750984692122463,0.0018743516265420667
0.11885022274370183,0.008413951416451947,3.0,0.7537355632513155,0.01357500984182593,0.6203269114190662,0.03329858437778692,0.1581554627486335,0.04061296553020529,0.9442251461988305,0.05426345418329166,0.0867733058135535,0.024025766796577672,0.24385600805877497,0.03863690305936427,0.7703796869625044,0.005679452326617971
0.11885022274370183,0.008413951416451947,4.0,0.7803010483524204,0.012882009778171,0.646321366854215,0.033239524600129966,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.11885022274370183,0.015848931924611124,1.0,0.7894159540537459,0.01052268348628873,0.6318617058664036,0.03728385133080016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.015848931924611124,1.5,0.7902407099270324,0.010672942668257905,0.6327244132555915,0.03646707177113714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.015848931924611124,2.0,0.7902547050922756,0.01083803706096182,0.6327643689473037,0.0363074875141719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.015848931924611124,2.5,0.7901788595862085,0.010559959438229849,0.6322612095127124,0.03653616532177606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.015848931924611124,3.0,0.7909245600791529,0.010778700348506913,0.6324742839953595,0.03724463404662426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.015848931924611124,4.0,0.7919448721852604,0.010691430435872262,0.6338579597311514,0.03750669143530811,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.11885022274370183,0.02985382618917957,1.0,0.7517577250205872,0.006529628317117926,0.5316743503541353,0.037436645684414606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.02985382618917957,1.5,0.7568056452552737,0.007987293063075752,0.5387251560199257,0.037324940630073515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.02985382618917957,2.0,0.7578479416812641,0.006634552332771653,0.5407739740375173,0.035977543395476236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.02985382618917957,2.5,0.7603012588022333,0.007927812525463488,0.5443544397707737,0.0343712830996199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.02985382618917957,3.0,0.7639810744861134,0.008940538716856811,0.5492392732979651,0.034133165369601384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.02985382618917957,4.0,0.764080492762548,0.008938922390022332,0.5494129492637283,0.03447032145029251,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.11885022274370183,0.05623413251903485,1.0,0.5913902532934651,0.006028741330946599,0.3278550998991217,0.015993875872972053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.05623413251903485,1.5,0.5956875337572692,0.00816334424544105,0.3321111672606616,0.018731548149629722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.05623413251903485,2.0,0.5992362751271135,0.007596440663563066,0.33497385410244956,0.017486965267100214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.05623413251903485,2.5,0.6012703435065558,0.006423755352369134,0.33693606602426013,0.015924196140290735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.05623413251903485,3.0,0.6066381456693445,0.005784414854577516,0.3426675379866516,0.015813753829911768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.05623413251903485,4.0,0.6071877918168376,0.006621627008969166,0.3432968163000713,0.015031351089478909,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.11885022274370183,0.10592537251772875,1.0,0.518081588381062,0.004198319701182628,0.2689763557784069,0.007310727939379904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.10592537251772875,1.5,0.5201710217759606,0.006738947871373572,0.2708051505886111,0.008691570496669906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.10592537251772875,2.0,0.5201595643842463,0.007933309075201409,0.270815841400997,0.008630286780696992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.10592537251772875,2.5,0.5216340565356775,0.0077493022673173935,0.27138445314297,0.008743408598542186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.10592537251772875,3.0,0.5218375691347296,0.007931893452186912,0.271466026753493,0.008698276280925912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.10592537251772875,4.0,0.5218375691347296,0.007931893452186912,0.271466026753493,0.008698276280925912,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.11885022274370183,0.19952623149688797,1.0,0.5034886581516796,0.003411525790411434,0.25680900838399595,0.0027574713546798034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.19952623149688797,1.5,0.5034857726484478,0.0034105907015791956,0.25680846646081895,0.0027563050457846006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.19952623149688797,2.0,0.5034886581516796,0.003411525790411434,0.25680900838399595,0.0027574713546798034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.19952623149688797,2.5,0.5034915436549114,0.003412472822584116,0.2568095520956982,0.0027586415521693554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.19952623149688797,3.0,0.5036978571359825,0.003510391099858481,0.2568881265431192,0.0029281430676000382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.11885022274370183,0.19952623149688797,4.0,0.5036978571359825,0.003510391099858481,0.2568881265431192,0.0029281430676000382,0.4,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.0
0.27122725793320285,0.0001,1.0,0.8792341906964779,0.0129241427874471,0.7803436176859455,0.019167855337248817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.27122725793320285,0.0001,1.5,0.8843062756802269,0.012222621937109171,0.7839546674278548,0.018965207469948765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.27122725793320285,0.0001,2.0,0.8820251018960199,0.01199812076622147,0.7807715729349173,0.018695167563977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.27122725793320285,0.0001,2.5,0.8755878776785861,0.012497201322795604,0.7734480751588622,0.01699103844872305,0.03075417983623304,0.023169859218033745,0.75,0.4330127018922193,0.01575507395940832,0.01191356666837367,0.08914202764473514,0.058406437487851556,0.753609821121431,0.002931420932379207
0.27122725793320285,0.0001,3.0,0.843255643984661,0.01154213086759046,0.7456732168886827,0.017603894224851525,0.5620082047848073,0.012630009735422342,0.4210434172537726,0.016229913384591153,0.84625042999656,0.019554624850451095,0.39651982531117175,0.01851285988669506,0.6698249914000688,0.02120750624588679
0.27122725793320285,0.0001,4.0,0.8590088846282693,0.011585225553868097,0.7493886257395493,0.017123133020485886,0.41583297691198984,0.0038960622882939955,0.26447121439461985,0.0022133466967552565,0.9724286205710355,0.01757498570976,0.11409832592481613,0.022890577020796568,0.3170085139318885,0.006997317123206265
0.27122725793320285,0.00018836490894898002,1.0,0.8753212931239561,0.01305012612541027,0.7771788502705039,0.019130042906808118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.27122725793320285,0.00018836490894898002,1.5,0.8771822875798257,0.013097736007563103,0.7790072017093205,0.01702275940013512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.27122725793320285,0.00018836490894898002,2.0,0.8732339132572342,0.01364838832610451,0.7739143736761805,0.019565779988805286,0.4303875382302628,0.037682795318779425,0.9223771929824561,0.02256898388383457,0.2812779497764018,0.030578040713475692,0.44564926016074313,0.03050039084118452,0.814404884760922,0.00770777979468066
0.27122725793320285,0.00018836490894898002,2.5,0.8617845134093646,0.01250159473528048,0.7625905760982782,0.017376189438351505,0.6313588321158721,0.033064458135554586,0.9027706594607677,0.02209409302198997,0.4862831097351221,0.03747567420463043,0.5944157037597861,0.029982301127844987,0.8584300825593395,0.009113716607051596
0.27122725793320285,0.00018836490894898002,3.0,0.8570491393126531,0.00992208086966863,0.7531304595126207,0.015670184521545942,0.6953895257231938,0.019202469895336048,0.7224283874155759,0.01943861511217232,0.6715170278637771,0.03711076336956345,0.6000612100935128,0.02202577317612808,0.8531518747850017,0.00725998368869149
0.27122725793320285,0.00018836490894898002,4.0,0.8633875936875774,0.011500636603665777,0.7516735338215678,0.014639012327410961,0.5707652231180145,0.01496651528762521,0.42040168757769375,0.015004388048730964,0.8896284829721364,0.02683063797459504,0.41687729196494444,0.024942813996895883,0.665236928104575,0.01926778522195097
0.27122725793320285,0.0003548133892335753,1.0,0.8698207343305822,0.01392057870537671,0.7730095835326545,0.016877290177761076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
0.27122725793320285,0.0003548133892335753,1.5,0.8691549865849554,0.013927492841050475,0.7730238578523466,0.016257445001594834,0.5184549874562046,0.05856309047007626,0.9190812598395812,0.020784123853609667,0.3627622979016168,0.05663288625837323,0.5105990575528667,0.04919700714322394,0.8328065875472996,0.014203313448937965
0.27122725793320285,0.0003548133892335753,2.0,0.8665900559950088,0.014545526885721378,0.7671278041708576,0.022269065337916297,0.620426244864478,0.037334298588207984,0.905345807312208,0.028715406257757817,0.4731424148606811,0.042832358589126374,0.5862623095186639,0.033443265918383425,0.8558028035775715,0.010073981235747275
0.27122725793320285,0.0003548133892335753,2.5,0.8688943089361144,0.012500490769835561,0.7625114183244625,0.01830105011021219,0.6734566912540735,0.03142045449491537,0.8842099678416918,0.02107830023932007,0.5454334365325078,0.04370547098346667,0.6248680706599081,0.024506865700951015,0.86828345373237,0.00783768408012856
0.27122725793320285,0.0003548133892335753,3.0,0.872942848580821,0.010896202334205376,0.7624458420619559,0.01514102021701395,0.6996301324652857,0.023023214190701857,0.7677864113888432,0.024723058555902396,0.6439542483660131,0.03928267928284646,0.61559044090295,0.02548411134287472,0.8620291537667699,0.008500557285777751
0.27122725793320285,0.0003548133892335753,4.0,0.8774288193723345,0.010362080669604328,0.759846741612822,0.015084742285540275,0.6759123903610278,0.01899861600288987,0.5940963401741237,0.024009986232583647,0.7845287237702098,0.022021156192803402,0.5576193156634008,0.0271599537089293,0.8117776057791538,0.013568110749894351
0.27122725793320285,0.0006683439175686149,1.0,0.8624176231908341,0.013585647623715355,0.7690015316818978,0.015545976504082423,0.455685783223401,0.05145765940427874,0.9235393324696772,0.01618094040183172,0.3036377708978328,0.04359567789641838,0.46477097416427915,0.04018106891532589,0.8196658926728586,0.010636632768019324
0.27122725793320285,0.0006683439175686149,1.5,0.86379093462723,0.012764925304173202,0.7670641066200956,0.016372519659402836,0.5975117367959119,0.04191698764260678,0.9071987053194484,0.023348874406086337,0.44685242518059853,0.047486778691013296,0.5682594376839145,0.035701354285498185,0.8502171482628139,0.010854330351461655
0.27122725793320285,0.0006683439175686149,2.0,0.8691638168362374,0.013292977558311929,0.7645393888786906,0.01987424923868354,0.6354249316659906,0.03588935532217201,0.8937191615983643,0.021703902067794628,0.49417784657722735,0.042587068571919504,0.5949993604624046,0.030938656918416917,0.8587590299277605,0.009511284923332178
0.27122725793320285,0.0006683439175686149,2.5,0.8737362304461269,0.012579441154210657,0.7629584039425525,0.01855959378398433,0.676239148540168,0.03658182696791251,0.8512951474589405,0.013517995469301828,0.5625214998280014,0.05016938680969648,0.6173707104169533,0.032336386290777036,0.8659872721018231,0.010037681758325492
0.27122725793320285,0.0006683439175686149,3.0,0.8772366467553754,0.011675849526938809,0.7622579999352503,0.01758222332457532,0.7037138611116088,0.021769289959477685,0.7630361628217059,0.03242191447672724,0.6544633642930856,0.03626174528465374,0.6185295433391983,0.026576124037812343,0.8623602511179911,0.009738497737999422
0.27122725793320285,0.0006683439175686149,4.0,0.8818643925306802,0.01129356276739698,0.7626819764030691,0.01704874652688159,0.6882834124887303,0.018641848287756595,0.6389387029569928,0.026277896187534847,0.74640522875817,0.016105383247519672,0.5766415523351069,0.026340923706335378,0.8308200034399725,0.01274610371855033
0.27122725793320285,0.0012589254117941662,1.0,0.8469786108784859,0.01391179378301738,0.7568676485984062,0.014127572129813897,0.5152725649762671,0.06375979282702988,0.9094354551793643,0.028365244526581648,0.36145510835913314,0.061711749957483304,0.5050941439878499,0.054663960533151784,0.8314950980392156,0.015574188104010915
0.27122725793320285,0.0012589254117941662,1.5,0.8577678083511693,0.012908751433145337,0.7586981444815007,0.019484003359731442,0.6021538623473119,0.03602000251490913,0.9061429295342339,0.02497363660403639,0.45210698314413483,0.04175776274318841,0.5715451478156484,0.03025633779740992,0.8512018403852769,0.009129925440196545
0.27122725793320285,0.0012589254117941662,2.0,0.8645320389495132,0.013052414006009304,0.7575343722792539,0.018745212387541083,0.6348022333270654,0.03573527321814386,0.8954756605183768,0.018781274117316876,0.4928620571035432,0.042463667985408626,0.595048035162192,0.03036997144734095,0.8587590299277604,0.009367997737672001
0.27122725793320285,0.0012589254117941662,2.5,0.8690034881739063,0.013477521732630194,0.7568442368312939,0.016283709969760838,0.678699557831969,0.0280408051147869,0.8551232770335856,0.011564475034630844,0.5638200894392844,0.04038602226269512,0.6205367758552898,0.023175012118591142,0.8669676642586859,0.007214543517001513
0.27122725793320285,0.0012589254117941662,3.0,0.8713620534499776,0.012499874131751633,0.7561882572713634,0.01760790265406794,0.6932824888043355,0.021841509114321297,0.7809133802809691,0.028561571193951335,0.624234606123151,0.031076577565417665,0.6124533839649408,0.026198009706696685,0.8620356037151703,0.009054197629488675
