dim,fold,best_C,best_gamma,best_class_weight,precision@0.5,recall@0.5,accuracy@0.5,f1@0.5,mcc@0.5,auroc,auprc
384,1,30,0.001,,0.8611111111111112,0.5081967213114754,0.9287169042769857,0.6391752577319587,0.6283789640891556,0.8892108272969882,0.7064623926359511
384,2,3,0.001,,0.8571428571428571,0.5263157894736842,0.9336099585062241,0.6521739130434783,0.6402839363448997,0.8904850361197111,0.7337057621955394
384,3,3,0.001,,0.8780487804878049,0.5806451612903226,0.9366053169734151,0.6990291262135923,0.6830333758673588,0.8874367303769737,0.75905232906865
384,4,3,0.001,,0.9032258064516129,0.4666666666666667,0.9281314168377823,0.6153846153846154,0.618792392845515,0.9138173302107728,0.7280345244719205
384,5,1,0.001,balanced,0.8333333333333334,0.6481481481481481,0.946058091286307,0.7291666666666666,0.7065495046369369,0.9228539286950501,0.7983751269339893
