threshold,Accuracy,Precision,Recall,F1,MCC,Specificity,AUROC,AUPRC
0.095,0.7725381414701803,0.9444444444444444,0.09444444444444444,0.1717171717171717,0.2568699312665853,0.7681365576102418,0.8313308687615526,0.6867411033785862
0.0975,0.7725381414701803,0.9444444444444444,0.09444444444444444,0.1717171717171717,0.2568699312665853,0.7681365576102418,0.8313308687615526,0.6867411033785862
0.1,0.7739251040221914,0.9473684210526315,0.1,0.18090452261306533,0.2652081002185483,0.7692307692307693,0.8313308687615526,0.6867411033785862
0.10250000000000001,0.7739251040221914,0.9473684210526315,0.1,0.18090452261306533,0.2652081002185483,0.7692307692307693,0.8313308687615526,0.6867411033785862
0.105,0.7739251040221914,0.9473684210526315,0.1,0.18090452261306533,0.2652081002185483,0.7692307692307693,0.8313308687615526,0.6867411033785862
0.1075,0.7739251040221914,0.9473684210526315,0.1,0.18090452261306533,0.2652081002185483,0.7692307692307693,0.8313308687615526,0.6867411033785862
0.11,0.7739251040221914,0.9473684210526315,0.1,0.18090452261306533,0.2652081002185483,0.7692307692307693,0.8313308687615526,0.6867411033785862
0.1125,0.7766990291262136,0.9523809523809523,0.1111111111111111,0.19900497512437812,0.28122121190989263,0.7714285714285715,0.8313308687615526,0.6867411033785862
0.115,0.7766990291262136,0.9523809523809523,0.1111111111111111,0.19900497512437812,0.28122121190989263,0.7714285714285715,0.8313308687615526,0.6867411033785862
0.11750000000000001,0.7766990291262136,0.9523809523809523,0.1111111111111111,0.19900497512437812,0.28122121190989263,0.7714285714285715,0.8313308687615526,0.6867411033785862
0.12,0.7780859916782247,0.9545454545454546,0.11666666666666667,0.2079207920792079,0.28893212659740813,0.7725321888412017,0.8313308687615526,0.6867411033785862
0.1225,0.7780859916782247,0.9545454545454546,0.11666666666666667,0.2079207920792079,0.28893212659740813,0.7725321888412017,0.8313308687615526,0.6867411033785862
0.125,0.7794729542302358,0.9565217391304348,0.12222222222222222,0.21674876847290642,0.2964662108186603,0.7736389684813754,0.8313308687615526,0.6867411033785862
0.1275,0.7794729542302358,0.9565217391304348,0.12222222222222222,0.21674876847290642,0.2964662108186603,0.7736389684813754,0.8313308687615526,0.6867411033785862
0.13,0.7808599167822469,0.9583333333333334,0.12777777777777777,0.22549019607843138,0.30383642207949757,0.7747489239598279,0.8313308687615526,0.6867411033785862
0.1325,0.782246879334258,0.96,0.13333333333333333,0.23414634146341465,0.31105426192469465,0.7758620689655172,0.8313308687615526,0.6867411033785862
0.135,0.7850208044382802,0.9629629629629629,0.14444444444444443,0.25120772946859904,0.32507281980537295,0.7780979827089337,0.8313308687615526,0.6867411033785862
0.1375,0.7864077669902912,0.9642857142857143,0.15,0.25961538461538464,0.33189102908033336,0.7792207792207793,0.8313308687615526,0.6867411033785862
0.14,0.7864077669902912,0.9642857142857143,0.15,0.25961538461538464,0.33189102908033336,0.7792207792207793,0.8313308687615526,0.6867411033785862
0.14250000000000002,0.7864077669902912,0.9642857142857143,0.15,0.25961538461538464,0.33189102908033336,0.7792207792207793,0.8313308687615526,0.6867411033785862
0.145,0.7877947295423023,0.9655172413793104,0.15555555555555556,0.2679425837320574,0.3385921173370104,0.7803468208092486,0.8313308687615526,0.6867411033785862
0.1475,0.7864077669902912,0.9333333333333333,0.15555555555555556,0.26666666666666666,0.3291356353982453,0.7800289435600579,0.8313308687615526,0.6867411033785862
0.15,0.7877947295423023,0.9354838709677419,0.16111111111111112,0.27488151658767773,0.3358718039314901,0.7811594202898551,0.8313308687615526,0.6867411033785862
0.1525,0.7891816920943134,0.9375,0.16666666666666666,0.2830188679245283,0.3424975281950756,0.7822931785195936,0.8313308687615526,0.6867411033785862
0.155,0.7891816920943134,0.9117647058823529,0.17222222222222222,0.2897196261682243,0.34032399100629973,0.7831149927219796,0.8313308687615526,0.6867411033785862
0.1575,0.7891816920943134,0.9117647058823529,0.17222222222222222,0.2897196261682243,0.34032399100629973,0.7831149927219796,0.8313308687615526,0.6867411033785862
0.16,0.7891816920943134,0.9117647058823529,0.17222222222222222,0.2897196261682243,0.34032399100629973,0.7831149927219796,0.8313308687615526,0.6867411033785862
0.1625,0.7891816920943134,0.9117647058823529,0.17222222222222222,0.2897196261682243,0.34032399100629973,0.7831149927219796,0.8313308687615526,0.6867411033785862
0.165,0.7905686546463245,0.9142857142857143,0.17777777777777778,0.29767441860465116,0.3468597355104557,0.7842565597667639,0.8313308687615526,0.6867411033785862
0.1675,0.7905686546463245,0.9142857142857143,0.17777777777777778,0.29767441860465116,0.3468597355104557,0.7842565597667639,0.8313308687615526,0.6867411033785862
0.17,0.7919556171983356,0.9166666666666666,0.18333333333333332,0.3055555555555556,0.35329777943472473,0.7854014598540145,0.8313308687615526,0.6867411033785862
0.17250000000000001,0.7961165048543689,0.9230769230769231,0.2,0.3287671232876712,0.37207361084786855,0.7888563049853372,0.8313308687615526,0.6867411033785862
0.17500000000000002,0.7988904299583911,0.926829268292683,0.2111111111111111,0.3438914027149321,0.3841841248463046,0.7911764705882353,0.8313308687615526,0.6867411033785862
0.1775,0.7988904299583911,0.926829268292683,0.2111111111111111,0.3438914027149321,0.3841841248463046,0.7911764705882353,0.8313308687615526,0.6867411033785862
0.18,0.7988904299583911,0.926829268292683,0.2111111111111111,0.3438914027149321,0.3841841248463046,0.7911764705882353,0.8313308687615526,0.6867411033785862
0.1825,0.7988904299583911,0.926829268292683,0.2111111111111111,0.3438914027149321,0.3841841248463046,0.7911764705882353,0.8313308687615526,0.6867411033785862
0.185,0.7988904299583911,0.926829268292683,0.2111111111111111,0.3438914027149321,0.3841841248463046,0.7911764705882353,0.8313308687615526,0.6867411033785862
0.1875,0.8002773925104022,0.9285714285714286,0.21666666666666667,0.35135135135135137,0.39012840223868417,0.792341678939617,0.8313308687615526,0.6867411033785862
0.19,0.8002773925104022,0.9285714285714286,0.21666666666666667,0.35135135135135137,0.39012840223868417,0.792341678939617,0.8313308687615526,0.6867411033785862
0.1925,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.195,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.1975,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
0.2,0.8016643550624133,0.9302325581395349,0.2222222222222222,0.35874439461883406,0.39600301773206814,0.7935103244837758,0.8313308687615526,0.6867411033785862
