dim,fold,best_C,best_gamma,best_class_weight,precision@0.5,recall@0.5,accuracy@0.5,f1@0.5,mcc@0.5,auroc,auprc
512,1,10,0.001,,0.8571428571428571,0.4918032786885246,0.9266802443991853,0.625,0.6155772810066954,0.8924132672512389,0.7080607822685282
512,2,3,0.001,,0.8571428571428571,0.5263157894736842,0.9336099585062241,0.6521739130434783,0.6402839363448997,0.8927141382868936,0.7386215072765667
512,3,3,0.001,,0.8780487804878049,0.5806451612903226,0.9366053169734151,0.6990291262135923,0.6830333758673588,0.8853592203671528,0.758374424894711
512,4,3,0.001,,0.8928571428571429,0.4166666666666667,0.9219712525667351,0.5681818181818182,0.5783723488313581,0.9181889149102265,0.7313568494530835
512,5,1,0.001,balanced,0.8536585365853658,0.6481481481481481,0.9481327800829875,0.7368421052631579,0.7169443867238852,0.9232866043613708,0.7991162139563027
