threshold,precision,recall,specificity,accuracy,f1,mcc,auprc,auroc
-2.849510494386146,0.25343811394891946,1.0,0.01772525849335303,0.26336194959844916,0.4043887147335423,0.06702429471327884,0.9196880861284642,0.9653874087850935
-2.8276113191295273,0.2535804549283909,1.0,0.01846381093057607,0.2639158127942398,0.40456989247311825,0.06842559152456978,0.9196880861284642,0.9653874087850935
-2.805712143872909,0.25393700787401574,1.0,0.02031019202363368,0.26530047078371644,0.4050235478806907,0.07181580182542166,0.9196880861284642,0.9653874087850935
-2.783812968616291,0.25422297297297297,1.0,0.021787296898079764,0.2664081971752977,0.4053872053872054,0.07442332558059113,0.9196880861284642,0.9653874087850935
-2.7619137933596725,0.25443786982248523,1.0,0.022895125553914326,0.26723899196898365,0.4056603773584906,0.07632422272946059,0.9196880861284642,0.9653874087850935
-2.7400146181030545,0.25551782682512736,1.0,0.02843426883308715,0.27139296593741347,0.4070317782285328,0.08523768286146614,0.9196880861284642,0.9653874087850935
-2.718115442846436,0.25587985264947577,1.0,0.030280649926144758,0.27277762392689003,0.4074909747292419,0.0880239072140761,0.9196880861284642,0.9653874087850935
-2.6962162675898176,0.2566069906223359,1.0,0.033973412112259974,0.2755469399058433,0.4084124830393487,0.09336924034873288,0.9196880861284642,0.9653874087850935
-2.6743170923331996,0.25704526046114434,1.0,0.0361890694239291,0.27720852949321517,0.40896739130434784,0.09644806258251272,0.9196880861284642,0.9653874087850935
-2.652417917076581,0.25763195435092723,1.0,0.03914327917282127,0.2794239822763777,0.40970961887477314,0.10042190753514839,0.9196880861284642,0.9653874087850935
-2.630518741819963,0.25807373535295797,1.0,0.0413589364844904,0.28108557186374966,0.4102680599727397,0.10331338358982428,0.9196880861284642,0.9653874087850935
-2.6086195665633447,0.25873925501432665,1.0,0.044682422451994094,0.2835779562448075,0.4111085818347371,0.10752254041578618,0.9196880861284642,0.9653874087850935
-2.5867203913067263,0.25940821602987646,1.0,0.048005908419497784,0.2860703406258654,0.4119525547445255,0.11159357984219138,0.9196880861284642,0.9653874087850935
-2.5648212160501083,0.2597813578826237,1.0,0.04985228951255539,0.287454998615342,0.41242292760904314,0.11380112241594684,0.9196880861284642,0.9653874087850935
-2.54292204079349,0.26038062283737023,1.0,0.052806499261447565,0.28967045139850456,0.4131777625257378,0.11725949499958135,0.9196880861284642,0.9653874087850935
-2.5210228655368714,0.26143601621308626,1.0,0.057976366322008865,0.29354749376903905,0.4145053936194629,0.12311421626171586,0.9196880861284642,0.9653874087850935
-2.4991236902802534,0.26227127505082776,1.0,0.0620384047267356,0.29659374134588756,0.4155545329038196,0.12755740476271946,0.9196880861284642,0.9653874087850935
-2.477224515023635,0.262652705061082,1.0,0.0638847858197932,0.2979783993353642,0.4160331720801659,0.1295357549397715,0.9196880861284642,0.9653874087850935
-2.455325339767017,0.2634189031505251,1.0,0.06757754800590841,0.3007477153143174,0.4169937658739321,0.13342115114672917,0.9196880861284642,0.9653874087850935
-2.4334261645103985,0.2641895845523698,1.0,0.07127031019202364,0.30351703129327057,0.41795880583198336,0.13721834294491847,0.9196880861284642,0.9653874087850935
