dim,fold,best_C,best_gamma,best_class_weight,precision@0.5,recall@0.5,accuracy@0.5,f1@0.5,mcc@0.5,auroc,auprc
426,1,10,0.001,,0.8611111111111112,0.5081967213114754,0.9287169042769857,0.6391752577319587,0.6283789640891556,0.8892108272969882,0.7054077025749264
426,2,3,0.001,,0.8571428571428571,0.5263157894736842,0.9336099585062241,0.6521739130434783,0.6402839363448997,0.8922187822497419,0.7368269094017595
426,3,3,0.001,,0.8780487804878049,0.5806451612903226,0.9366053169734151,0.6990291262135923,0.6830333758673588,0.8855858578227696,0.7571348685588951
426,4,3,0.001,,0.9,0.45,0.9260780287474333,0.6,0.605549020410232,0.9161592505854801,0.7283324041337484
426,5,1,0.001,balanced,0.8333333333333334,0.6481481481481481,0.946058091286307,0.7291666666666666,0.7065495046369369,0.9240654205607476,0.7996534728780736
