y_true,y_prob
0,0.06815146734931794
0,0.12815363469160548
0,0.020196834566467137
0,0.015347875645807352
1,0.2817870123832933
0,0.0661626359049471
1,0.14990155941265124
0,0.02161505848448043
0,0.004939790704446185
1,0.12228544339148203
0,0.06273348810263733
0,0.06075015171908139
0,0.03460459710638286
0,0.1318525816790924
0,0.057431087725643704
0,0.012443899601215593
0,0.06844498357036834
0,0.4916461076933072
0,0.01584364934177698
0,0.054045097124410794
0,0.47363871910884336
0,0.33197116886992334
1,0.195567752880093
0,0.003438530796515928
0,0.05802261243577033
0,0.015066662028195234
0,0.021695248035721326
0,0.05496450784904267
0,0.012570146750163796
0,0.06425576409639017
1,0.9537669582940591
1,0.9537769688699972
0,0.1504033580141646
0,0.0010279575838635102
0,0.01774326974155773
0,0.015750497877204745
0,0.006292634176572927
0,0.000522598866909305
1,0.3818665141903161
0,0.06323543164271811
0,0.0029681384299616188
0,0.023913983243319628
0,0.09127402601323302
0,0.04536761383162766
0,0.14481405249210025
0,0.04652654535840042
0,0.013126507337880105
0,0.017849921752398672
1,0.9538007732853184
0,0.05463440695431529
0,0.0019373986687929612
0,0.03241745746402184
0,0.021542620221314635
0,0.015299722666076368
0,0.03908214877957701
0,0.02512168403201827
0,0.008020188917091794
0,0.08083211396245708
0,0.0015366844818799398
1,0.05894284370534533
0,0.013870071602485125
0,0.021219395853848893
0,0.05641848318498041
0,0.015984575268977952
1,0.5651854345144317
0,0.14081207382438127
0,0.04237731100917281
0,0.01714987166733255
0,0.05402851675402266
0,0.03347253968802411
0,0.041706411955278966
0,0.031050739228052418
0,0.02895041328221539
0,0.012222823578643087
0,0.0031837774400359986
0,0.046086958388960354
0,0.4220994378800006
0,0.02224288212637247
0,0.012574655961556193
0,0.015781233929517448
0,0.048974676477312525
0,0.03594430027804514
0,0.2850829224214747
0,0.026882834943239897
0,0.09235133136791109
0,0.036312031494511135
0,0.025251144098158967
0,0.06356465863723247
1,0.9538003069813519
0,0.003899457926538492
0,0.06155385558434031
0,0.027446872749236267
0,0.06833284057313545
0,0.08811400515753377
0,0.05907066235467011
0,0.0947061129407602
0,0.2650868289188953
0,0.005616337166910398
0,0.028095749657325777
0,0.012141409939027748
0,0.01695823820469103
0,0.01757774429721851
0,0.02801882659373516
0,0.13748818618844688
0,0.04832657243190939
0,0.06847550767265535
1,0.08212026115789953
0,0.0065592175172716335
0,0.5467978808887209
0,0.022669534719301252
0,0.013151125919039434
0,0.02362416895843996
0,0.08003342906390074
0,0.03318323547163441
0,0.004410196070033949
0,0.00881315377969727
0,0.0038252809528936454
0,0.015383346270960368
0,0.06471019853824173
0,0.0029767225445598987
0,0.005344477609264117
0,0.019822181542568422
0,0.03175449419384945
0,0.02038970285105472
0,0.06010976281219367
0,0.006589259924650541
0,0.060553711201957156
0,0.010315487026056327
1,0.06530204535151887
0,0.014240015412209648
0,0.015030113311738156
0,0.01263989620830392
1,0.0365054092866182
0,0.012033666522798808
0,0.006749245811048496
0,0.018243736485411586
0,0.023911739381452333
0,0.009028198038135496
0,0.017889198402472415
0,0.014680124519553469
0,0.04522868125954656
0,0.025175488767867692
0,0.003356770748633209
0,0.09086380355317934
1,0.9537357228387014
0,0.02881631149839366
1,0.9538381503746721
0,0.17870258966327135
0,0.160761155798502
0,0.0028990271975244063
0,0.04548551198332666
0,0.01192145495151788
0,0.025363697917041662
0,0.03751672297571006
0,0.08877507026165976
0,0.009131841388997305
0,0.0035699932450605244
0,0.058588058087508485
0,0.011421645319316914
0,0.05990543689067318
0,0.04082576987877771
0,0.04187641056681014
0,0.07367832234708824
0,0.10844173336599677
0,0.13228216538223925
0,0.03942061245520571
0,0.05073700520185327
0,0.09825130819749768
0,0.06040806618770817
0,0.10148210069824036
0,0.009630663460203864
0,0.004735642742439118
